9.370056956827665999e+02 2.030000000000000000e+02
9.421119922150658113e+02 1.530000000000000000e+02
9.472182887473652499e+02 1.800000000000000000e+02
9.523245852796645750e+02 2.020000000000000000e+02
9.574308818119639000e+02 1.600000000000000000e+02
9.625371783442633387e+02 1.690000000000000000e+02
9.676434748765625500e+02 1.790000000000000000e+02
9.727497714088619887e+02 1.380000000000000000e+02
9.778560679411612000e+02 1.530000000000000000e+02
9.829623644734606387e+02 1.510000000000000000e+02
9.880686610057600774e+02 1.390000000000000000e+02
9.931749575380592887e+02 1.140000000000000000e+02
9.982812540703587274e+02 1.470000000000000000e+02
1.003387550602657939e+03 1.340000000000000000e+02
1.008493847134957377e+03 1.630000000000000000e+02
1.013600143667256816e+03 1.160000000000000000e+02
1.018706440199556027e+03 1.120000000000000000e+02
1.023812736731855466e+03 1.260000000000000000e+02
1.028919033264154677e+03 1.200000000000000000e+02
1.034025329796454116e+03 1.130000000000000000e+02
1.039131626328753555e+03 1.030000000000000000e+02
1.044237922861052766e+03 1.160000000000000000e+02
1.049344219393352205e+03 1.040000000000000000e+02
1.054450515925651416e+03 9.700000000000000000e+01
1.059556812457950855e+03 7.700000000000000000e+01
1.064663108990250294e+03 1.020000000000000000e+02
1.069769405522549505e+03 8.900000000000000000e+01
1.074875702054848716e+03 1.010000000000000000e+02
1.079981998587148155e+03 8.400000000000000000e+01
1.085088295119447594e+03 9.600000000000000000e+01
1.090194591651747032e+03 7.800000000000000000e+01
1.095300888184046244e+03 7.600000000000000000e+01
1.100407184716345455e+03 7.000000000000000000e+01
1.105513481248644894e+03 6.200000000000000000e+01
1.110619777780944332e+03 6.200000000000000000e+01
1.115726074313243771e+03 7.300000000000000000e+01
1.120832370845542982e+03 8.200000000000000000e+01
1.125938667377842194e+03 6.400000000000000000e+01
1.131044963910141632e+03 6.300000000000000000e+01
1.136151260442441071e+03 5.000000000000000000e+01
1.141257556974740510e+03 6.500000000000000000e+01
1.146363853507039721e+03 6.300000000000000000e+01
1.151470150039338932e+03 5.300000000000000000e+01
1.156576446571638371e+03 5.100000000000000000e+01
1.161682743103937810e+03 5.600000000000000000e+01
1.166789039636237021e+03 5.400000000000000000e+01
1.171895336168536460e+03 5.400000000000000000e+01
1.177001632700835671e+03 4.400000000000000000e+01
1.182107929233135110e+03 4.500000000000000000e+01
1.187214225765434549e+03 3.500000000000000000e+01
1.192320522297733760e+03 6.500000000000000000e+01
1.197426818830033199e+03 3.400000000000000000e+01
1.202533115362332410e+03 5.100000000000000000e+01
1.207639411894631849e+03 3.400000000000000000e+01
1.212745708426931287e+03 4.000000000000000000e+01
1.217852004959230499e+03 3.000000000000000000e+01
1.222958301491529937e+03 3.300000000000000000e+01
1.228064598023829149e+03 3.300000000000000000e+01
1.233170894556128587e+03 3.800000000000000000e+01
1.238277191088428026e+03 2.800000000000000000e+01
1.243383487620727237e+03 4.300000000000000000e+01
1.248489784153026676e+03 2.900000000000000000e+01
1.253596080685325887e+03 2.700000000000000000e+01
1.258702377217625326e+03 2.500000000000000000e+01
1.263808673749924765e+03 3.100000000000000000e+01
1.268914970282223976e+03 2.400000000000000000e+01
1.274021266814523187e+03 3.400000000000000000e+01
1.279127563346822626e+03 2.400000000000000000e+01
1.284233859879122065e+03 2.800000000000000000e+01
1.289340156411421503e+03 3.200000000000000000e+01
1.294446452943720715e+03 1.600000000000000000e+01
1.299552749476019926e+03 2.000000000000000000e+01
1.304659046008319365e+03 1.400000000000000000e+01
1.309765342540618803e+03 2.900000000000000000e+01
1.314871639072918242e+03 1.900000000000000000e+01
1.319977935605217453e+03 2.300000000000000000e+01
1.325084232137516665e+03 2.300000000000000000e+01
1.330190528669816104e+03 1.400000000000000000e+01
1.335296825202115542e+03 2.000000000000000000e+01
1.340403121734414981e+03 1.100000000000000000e+01
1.345509418266714192e+03 2.500000000000000000e+01
1.350615714799013404e+03 1.500000000000000000e+01
1.355722011331312842e+03 1.800000000000000000e+01
1.360828307863612281e+03 1.900000000000000000e+01
1.365934604395911492e+03 1.300000000000000000e+01
1.371040900928210931e+03 1.300000000000000000e+01
1.376147197460510142e+03 1.000000000000000000e+01
